User ID,Install Date,Install Month,Install Week,Days Since Install,Acquisition Source,Country,Platform,Age Group,Day 1 Retained,Day 7 Retained,Day 30 Retained,Total Sessions,Avg Session Duration (min),Total Playtime (hours),Levels Completed,Tutorial Completed,Ads Watched,Friends Invited,Guild Joined,Is Payer,Number of Purchases,First Purchase Day,Total Revenue,LTV Day 7,LTV Day 30,LTV Day 90,LTV Day 180,LTV Day 365,Predicted LTV,User Segment,Sessions Per Day,Revenue Per Session,Engagement Score
user_000424,2025-11-04,2025-11,2025-11-03/2025-11-09,57,Facebook Ads,US,iOS,25-34,No,No,No,9,14.8,2.2,6,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,Medium Value,0.16,0.0,21.5
user_000425,2025-05-24,2025-05,2025-05-19/2025-05-25,221,Facebook Ads,US,iOS,25-34,No,No,No,1,26.9,0.4,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,Medium Value,0.0,0.0,13.5
user_000426,2025-09-26,2025-09,2025-09-22/2025-09-28,96,Influencer,UK,iOS,45-54,Yes,Yes,No,36,19.6,11.8,26,Yes,15,1,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,Medium Value,0.38,0.0,68.1
user_000427,2025-05-04,2025-05,2025-04-28/2025-05-04,241,Facebook Ads,US,Android,25-34,Yes,No,No,76,24.5,31.0,52,Yes,46,0,No,Yes,3,30,18.72,0.16,0.82,4.12,11.97,18.72,1.44,Low Value,0.32,0.25,41.7
user_000428,2025-04-16,2025-04,2025-04-14/2025-04-20,259,Facebook Ads,KR,Android,18-24,No,No,No,1,46.8,0.8,0,Yes,0,0,No,Yes,2,1,17.51,0.05,0.7,3.21,10.79,17.51,7.75,High Value (Whale),0.0,17.51,13.5
user_000429,2025-06-07,2025-06,2025-06-02/2025-06-08,207,Facebook Ads,UK,iOS,35-44,No,No,No,7,16.1,1.9,4,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,Medium Value,0.03,0.0,20.4
user_000430,2025-05-27,2025-05,2025-05-26/2025-06-01,218,Apple Search,KR,iOS,18-24,No,No,No,1,11.2,0.2,0,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,Medium Value,0.0,0.0,13.5
user_000431,2025-05-25,2025-05,2025-05-19/2025-05-25,220,Google Ads,US,Android,25-34,No,No,No,8,12.0,1.6,9,Yes,4,0,No,Yes,2,18,22.73,0.09,1.36,4.76,14.16,22.73,2.62,Low Value,0.04,2.84,21.0
user_000432,2025-04-30,2025-04,2025-04-28/2025-05-04,245,Google Ads,AU,Android,35-44,No,No,No,5,5.2,0.4,3,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,Low Value,0.02,0.0,19.0
user_000433,2025-11-15,2025-11,2025-11-10/2025-11-16,46,Facebook Ads,JP,iOS,25-34,No,No,No,6,14.5,1.4,5,No,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,Low Value,0.13,0.0,9.7
user_000434,2025-10-02,2025-10,2025-09-29/2025-10-05,90,Apple Search,CN,Android,45-54,No,No,No,18,10.9,3.3,14,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,Low Value,0.2,0.0,14.7
user_000435,2025-04-02,2025-04,2025-03-31/2025-04-06,273,Organic,JP,Android,55+,No,No,No,14,13.2,3.1,11,Yes,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,Low Value,0.05,0.0,23.5
user_000436,2025-02-27,2025-02,2025-02-24/2025-03-02,307,Influencer,KR,iOS,35-44,No,No,No,1,7.7,0.1,3,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,Low Value,0.0,0.0,3.5
user_000437,2025-12-12,2025-12,2025-12-08/2025-12-14,19,Facebook Ads,JP,Android,55+,No,No,No,2,9.6,0.3,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,Low Value,0.11,0.0,15.5
user_000438,2025-08-17,2025-08,2025-08-11/2025-08-17,136,Facebook Ads,JP,iOS,25-34,Yes,No,No,10,7.8,1.3,8,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,Medium Value,0.07,0.0,32.0
user_000439,2025-04-27,2025-04,2025-04-21/2025-04-27,248,Facebook Ads,US,Android,25-34,No,No,No,1,17.9,0.3,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,Low Value,0.0,0.0,3.5
user_000440,2025-11-14,2025-11,2025-11-10/2025-11-16,47,Google Ads,JP,iOS,45-54,No,No,No,2,16.0,0.5,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,Medium Value,0.04,0.0,15.5
user_000441,2025-10-06,2025-10,2025-10-06/2025-10-12,86,Organic,IN,iOS,25-34,No,No,No,19,11.3,3.6,13,Yes,14,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,Medium Value,0.22,0.0,25.0
user_000442,2025-05-07,2025-05,2025-05-05/2025-05-11,238,Influencer,CN,Android,25-34,Yes,No,No,13,11.8,2.6,16,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,Low Value,0.05,0.0,33.2
user_000443,2025-05-09,2025-05,2025-05-05/2025-05-11,236,Facebook Ads,US,Android,35-44,No,No,No,15,15.4,3.9,11,Yes,15,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,Medium Value,0.06,0.0,23.9
user_000444,2025-02-27,2025-02,2025-02-24/2025-03-02,307,Facebook Ads,UK,iOS,35-44,No,No,No,1,18.0,0.3,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,Medium Value,0.0,0.0,13.5
user_000445,2025-05-02,2025-05,2025-04-28/2025-05-04,243,Organic,IN,iOS,35-44,No,No,No,1,12.7,0.2,0,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,Low Value,0.0,0.0,3.5
user_000446,2025-01-01,2025-01,2024-12-30/2025-01-05,364,Facebook Ads,CN,iOS,35-44,No,No,No,4,3.6,0.2,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,Low Value,0.01,0.0,18.0
user_000447,2025-08-27,2025-08,2025-08-25/2025-08-31,126,Facebook Ads,US,Android,35-44,No,No,No,6,13.4,1.3,5,No,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,Low Value,0.05,0.0,9.7
user_000448,2025-10-17,2025-10,2025-10-13/2025-10-19,75,Facebook Ads,IN,Android,35-44,No,No,No,1,11.3,0.2,2,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,Low Value,0.01,0.0,3.5
user_000449,2025-04-06,2025-04,2025-03-31/2025-04-06,269,Google Ads,JP,Android,25-34,No,No,No,3,10.3,0.5,4,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,Low Value,0.01,0.0,16.9
user_000450,2025-05-06,2025-05,2025-05-05/2025-05-11,239,Facebook Ads,KR,Android,18-24,Yes,No,No,41,14.8,10.1,39,Yes,19,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,Low Value,0.17,0.0,38.7
user_000451,2025-04-28,2025-04,2025-04-28/2025-05-04,247,Cross Promo,DE,Android,35-44,No,No,No,7,4.8,0.6,6,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,Low Value,0.03,0.0,20.4
user_000452,2025-02-17,2025-02,2025-02-17/2025-02-23,317,Google Ads,IN,Android,18-24,No,No,No,1,14.6,0.2,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,Low Value,0.0,0.0,3.5
user_000453,2025-03-30,2025-03,2025-03-24/2025-03-30,276,Apple Search,CA,Android,55+,No,No,No,2,18.0,0.6,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,Low Value,0.01,0.0,15.5
user_000454,2025-08-25,2025-08,2025-08-25/2025-08-31,128,Organic,CA,Android,45-54,No,No,No,1,23.3,0.4,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,Low Value,0.01,0.0,13.5
user_000455,2025-09-29,2025-09,2025-09-29/2025-10-05,93,Facebook Ads,US,Android,35-44,No,No,No,6,10.7,1.1,7,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,Low Value,0.06,0.0,19.7
user_000456,2025-07-08,2025-07,2025-07-07/2025-07-13,176,Facebook Ads,CA,iOS,55+,No,No,No,17,17.3,4.9,13,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,Medium Value,0.1,0.0,24.5
user_000457,2025-07-11,2025-07,2025-07-07/2025-07-13,173,Google Ads,US,iOS,35-44,No,No,No,1,5.6,0.1,0,Yes,0,0,No,Yes,8,4,17.53,0.1,0.98,5.25,15.04,17.53,1.66,Low Value,0.01,17.53,13.5
user_000458,2025-03-10,2025-03,2025-03-10/2025-03-16,296,Influencer,JP,iOS,18-24,Yes,No,No,17,19.2,5.4,17,Yes,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,Low Value,0.06,0.0,34.5
user_000459,2025-10-05,2025-10,2025-09-29/2025-10-05,87,Organic,DE,Android,25-34,No,No,No,22,22.2,8.1,15,Yes,15,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,Low Value,0.25,0.0,25.7
user_000460,2025-12-15,2025-12,2025-12-15/2025-12-21,16,Organic,KR,iOS,25-34,Yes,No,No,3,4.0,0.2,2,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,High Value (Whale),0.19,0.0,16.9
user_000461,2025-09-04,2025-09,2025-09-01/2025-09-07,118,Influencer,UK,iOS,25-34,Yes,No,No,21,8.2,2.9,22,No,11,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,Low Value,0.18,0.0,25.5
user_000462,2025-03-17,2025-03,2025-03-17/2025-03-23,289,Organic,KR,Android,25-34,No,No,No,2,8.3,0.3,3,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,Low Value,0.01,0.0,5.5
user_000463,2025-06-03,2025-06,2025-06-02/2025-06-08,211,Google Ads,CA,Android,35-44,No,No,No,23,7.2,2.7,22,No,17,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,Low Value,0.11,0.0,15.9
user_000464,2025-05-24,2025-05,2025-05-19/2025-05-25,221,Facebook Ads,US,Android,25-34,No,No,No,1,17.9,0.3,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,Low Value,0.0,0.0,13.5
user_000465,2025-03-27,2025-03,2025-03-24/2025-03-30,279,Apple Search,JP,iOS,25-34,No,No,No,3,4.2,0.2,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,Low Value,0.01,0.0,16.9
user_000466,2025-07-04,2025-07,2025-06-30/2025-07-06,180,Organic,CA,Android,25-34,Yes,No,No,5,15.8,1.3,4,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,Low Value,0.03,0.0,29.0
user_000467,2025-10-12,2025-10,2025-10-06/2025-10-12,80,Organic,US,iOS,25-34,No,No,No,1,9.6,0.2,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,Low Value,0.01,0.0,13.5
user_000468,2025-08-08,2025-08,2025-08-04/2025-08-10,145,Google Ads,UK,iOS,18-24,No,No,No,16,15.1,4.0,11,No,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,Low Value,0.11,0.0,14.2
user_000469,2025-03-10,2025-03,2025-03-10/2025-03-16,296,Influencer,CN,iOS,25-34,No,No,No,4,24.5,1.6,4,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,Low Value,0.01,0.0,18.0
user_000470,2025-02-16,2025-02,2025-02-10/2025-02-16,318,Facebook Ads,DE,Android,35-44,Yes,No,No,24,15.8,6.3,20,No,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,Low Value,0.08,0.0,26.1
user_000471,2025-04-04,2025-04,2025-03-31/2025-04-06,271,Facebook Ads,CN,iOS,25-34,No,No,No,4,7.4,0.5,5,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,Low Value,0.01,0.0,18.0
user_000472,2025-08-26,2025-08,2025-08-25/2025-08-31,127,Google Ads,US,Android,18-24,Yes,No,No,3,20.6,1.0,2,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,Medium Value,0.02,0.0,26.9
user_000473,2025-07-23,2025-07,2025-07-21/2025-07-27,161,Influencer,IN,Android,25-34,No,No,No,1,10.2,0.2,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,Low Value,0.01,0.0,13.5
user_000474,2025-08-06,2025-08,2025-08-04/2025-08-10,147,Apple Search,US,iOS,35-44,No,No,No,4,7.6,0.5,4,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,Medium Value,0.03,0.0,8.0
user_000475,2025-12-07,2025-12,2025-12-01/2025-12-07,24,Cross Promo,KR,iOS,35-44,Yes,No,No,30,29.7,14.9,26,Yes,15,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,Low Value,1.25,0.0,37.2
user_000476,2025-02-08,2025-02,2025-02-03/2025-02-09,326,Organic,US,iOS,55+,No,No,No,4,8.6,0.6,7,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,Low Value,0.01,0.0,18.0
user_000477,2025-04-10,2025-04,2025-04-07/2025-04-13,265,Organic,DE,Android,35-44,Yes,No,No,16,9.2,2.4,15,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,Low Value,0.06,0.0,34.2
user_000478,2025-10-16,2025-10,2025-10-13/2025-10-19,76,Google Ads,CN,iOS,25-34,No,No,No,6,9.3,0.9,4,Yes,2,0,No,Yes,2,1,30.58,0.76,4.46,17.6,22.96,30.58,2.89,Low Value,0.08,5.1,19.7
user_000479,2025-09-11,2025-09,2025-09-08/2025-09-14,111,Apple Search,CA,iOS,25-34,Yes,No,No,5,13.6,1.1,7,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,Low Value,0.05,0.0,29.0
user_000480,2025-08-10,2025-08,2025-08-04/2025-08-10,143,Organic,CN,iOS,18-24,Yes,Yes,No,92,24.1,37.0,89,Yes,41,2,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Low Value,0.64,0.0,72.7
user_000481,2025-12-23,2025-12,2025-12-22/2025-12-28,8,Organic,DE,Android,35-44,No,No,No,2,14.9,0.5,3,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,Low Value,0.25,0.0,5.5
user_000482,2025-01-23,2025-01,2025-01-20/2025-01-26,342,Apple Search,CA,iOS,25-34,No,No,No,5,16.5,1.4,2,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,Low Value,0.01,0.0,19.0
user_000483,2025-09-07,2025-09,2025-09-01/2025-09-07,115,Organic,KR,iOS,35-44,No,No,No,1,5.3,0.1,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,Low Value,0.01,0.0,13.5
user_000484,2025-01-10,2025-01,2025-01-06/2025-01-12,355,Facebook Ads,DE,iOS,18-24,Yes,No,No,2,4.2,0.1,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,Low Value,0.01,0.0,25.5
user_000485,2025-09-03,2025-09,2025-09-01/2025-09-07,119,Facebook Ads,UK,Android,25-34,No,No,No,1,25.6,0.4,0,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,Medium Value,0.01,0.0,13.5
user_000486,2025-11-21,2025-11,2025-11-17/2025-11-23,40,Google Ads,KR,iOS,25-34,Yes,No,No,32,15.4,8.2,34,Yes,17,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,High Value (Whale),0.8,0.0,37.5
user_000487,2025-04-10,2025-04,2025-04-07/2025-04-13,265,Google Ads,BR,Android,35-44,No,No,No,1,7.2,0.1,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,Low Value,0.0,0.0,13.5
user_000488,2025-10-17,2025-10,2025-10-13/2025-10-19,75,Facebook Ads,US,iOS,18-24,Yes,No,No,9,31.9,4.8,11,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.46,High Value (Whale),0.12,0.0,31.5
user_000489,2025-06-29,2025-06,2025-06-23/2025-06-29,185,Google Ads,DE,Android,35-44,No,No,No,7,7.9,0.9,6,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,Low Value,0.04,0.0,20.4
user_000490,2025-08-11,2025-08,2025-08-11/2025-08-17,142,Google Ads,CN,Android,18-24,No,No,No,2,14.0,0.5,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,Low Value,0.01,0.0,15.5
user_000491,2025-09-07,2025-09,2025-09-01/2025-09-07,115,Facebook Ads,IN,Android,25-34,No,No,No,1,6.2,0.1,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,Low Value,0.01,0.0,13.5
user_000492,2025-05-27,2025-05,2025-05-26/2025-06-01,218,Google Ads,IN,iOS,18-24,Yes,No,No,4,11.6,0.8,2,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,Low Value,0.02,0.0,28.0
user_000493,2025-04-06,2025-04,2025-03-31/2025-04-06,269,Organic,DE,iOS,18-24,No,No,No,2,14.4,0.5,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,Low Value,0.01,0.0,15.5
user_000494,2025-09-14,2025-09,2025-09-08/2025-09-14,108,Organic,UK,iOS,18-24,Yes,No,No,16,21.8,5.8,32,Yes,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,Medium Value,0.15,0.0,34.2
user_000495,2025-11-21,2025-11,2025-11-17/2025-11-23,40,Organic,JP,Android,25-34,Yes,No,No,9,17.3,2.6,5,No,3,0,No,Yes,1,4,20.77,0.82,4.96,11.59,15.28,20.77,4.13,Medium Value,0.22,2.31,21.5
user_000496,2025-01-04,2025-01,2024-12-30/2025-01-05,361,Organic,KR,Android,25-34,Yes,No,No,46,6.6,5.0,36,Yes,26,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,Low Value,0.13,0.0,39.3
user_000497,2025-01-16,2025-01,2025-01-13/2025-01-19,349,Facebook Ads,IN,iOS,45-54,No,No,No,1,16.3,0.3,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,Low Value,0.0,0.0,13.5
user_000498,2025-10-07,2025-10,2025-10-06/2025-10-12,85,Apple Search,CA,Android,18-24,No,No,No,2,22.4,0.8,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,Medium Value,0.02,0.0,5.5
user_000499,2025-12-02,2025-12,2025-12-01/2025-12-07,29,Google Ads,IN,iOS,18-24,No,No,No,6,29.0,2.9,1,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,Low Value,0.21,0.0,19.7
user_000500,2025-09-04,2025-09,2025-09-01/2025-09-07,118,Apple Search,US,Android,35-44,Yes,Yes,No,155,23.1,59.8,120,No,70,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,Low Value,1.31,0.0,65.2
user_000501,2025-09-15,2025-09,2025-09-15/2025-09-21,107,Facebook Ads,IN,iOS,35-44,No,No,No,2,10.9,0.4,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,Low Value,0.02,0.0,15.5
user_000502,2025-06-09,2025-06,2025-06-09/2025-06-15,205,Facebook Ads,CA,iOS,25-34,No,No,No,5,23.6,2.0,5,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,Low Value,0.02,0.0,19.0
user_000503,2025-12-06,2025-12,2025-12-01/2025-12-07,25,Facebook Ads,JP,Android,35-44,No,No,No,4,7.8,0.5,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,Low Value,0.16,0.0,18.0
user_000504,2025-06-01,2025-06,2025-05-26/2025-06-01,213,Organic,DE,Android,35-44,Yes,No,No,4,7.2,0.5,3,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,Low Value,0.02,0.0,28.0
user_000505,2025-06-27,2025-06,2025-06-23/2025-06-29,187,Organic,CN,Android,25-34,No,No,No,5,13.7,1.1,1,No,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,Low Value,0.03,0.0,9.0
user_000506,2025-06-12,2025-06,2025-06-09/2025-06-15,202,Google Ads,DE,Android,25-34,Yes,No,No,5,11.1,0.9,4,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,Low Value,0.02,0.0,29.0
user_000507,2025-02-02,2025-02,2025-01-27/2025-02-02,332,Cross Promo,AU,Android,18-24,No,No,No,7,16.4,1.9,8,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,Medium Value,0.02,0.0,20.4
user_000508,2025-06-28,2025-06,2025-06-23/2025-06-29,186,Organic,KR,iOS,18-24,No,No,No,10,14.7,2.5,11,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,Low Value,0.05,0.0,22.0
user_000509,2025-04-11,2025-04,2025-04-07/2025-04-13,264,Organic,CN,iOS,55+,Yes,No,No,13,13.8,3.0,7,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,Low Value,0.05,0.0,33.2
user_000510,2025-09-25,2025-09,2025-09-22/2025-09-28,97,Apple Search,BR,iOS,25-34,No,No,No,1,15.1,0.2,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,Low Value,0.01,0.0,13.5
user_000511,2025-11-19,2025-11,2025-11-17/2025-11-23,42,Organic,KR,Android,25-34,Yes,No,No,26,16.3,7.1,20,Yes,14,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,Medium Value,0.62,0.0,36.5
user_000512,2025-03-06,2025-03,2025-03-03/2025-03-09,300,Apple Search,IN,Android,55+,No,No,No,3,9.3,0.5,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,Low Value,0.01,0.0,16.9
user_000513,2025-06-17,2025-06,2025-06-16/2025-06-22,197,Google Ads,DE,Android,35-44,No,No,No,1,6.4,0.1,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,Low Value,0.01,0.0,13.5
user_000514,2025-11-26,2025-11,2025-11-24/2025-11-30,35,Influencer,KR,Android,25-34,No,No,No,2,14.9,0.5,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,Low Value,0.06,0.0,15.5
user_000515,2025-02-12,2025-02,2025-02-10/2025-02-16,322,Facebook Ads,US,iOS,35-44,Yes,No,No,6,22.0,2.2,4,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,Medium Value,0.02,0.0,29.7
user_000516,2025-02-13,2025-02,2025-02-10/2025-02-16,321,Google Ads,JP,Android,35-44,Yes,Yes,No,90,12.4,18.7,58,No,50,1,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,Low Value,0.28,0.0,62.6
user_000517,2025-10-12,2025-10,2025-10-06/2025-10-12,80,Facebook Ads,CN,iOS,35-44,No,No,No,2,7.3,0.2,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,Low Value,0.02,0.0,15.5
user_000518,2025-01-12,2025-01,2025-01-06/2025-01-12,353,Google Ads,CA,Android,18-24,No,No,No,4,12.9,0.9,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,Low Value,0.01,0.0,18.0
user_000519,2025-04-05,2025-04,2025-03-31/2025-04-06,270,Facebook Ads,JP,iOS,25-34,Yes,No,No,13,12.0,2.6,11,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,Low Value,0.05,0.0,33.2
user_000520,2025-10-29,2025-10,2025-10-27/2025-11-02,63,Organic,JP,Android,25-34,Yes,No,No,25,19.5,8.1,19,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,Medium Value,0.4,0.0,26.3
user_000521,2025-09-10,2025-09,2025-09-08/2025-09-14,112,Facebook Ads,US,Android,18-24,Yes,Yes,No,88,11.7,17.1,63,Yes,34,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,Low Value,0.79,0.0,72.4
user_000522,2025-08-30,2025-08,2025-08-25/2025-08-31,123,Facebook Ads,CN,iOS,25-34,Yes,No,No,11,3.3,0.6,4,Yes,5,0,No,Yes,6,10,12.72,0.14,1.45,5.44,10.03,12.72,11.13,High Value (Whale),0.09,1.16,32.4
user_000523,2025-02-04,2025-02,2025-02-03/2025-02-09,330,Apple Search,AU,Android,35-44,No,No,No,1,9.6,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low Value,0.0,0.0,13.5
user_000524,2025-08-03,2025-08,2025-07-28/2025-08-03,150,Google Ads,UK,iOS,18-24,No,No,No,2,12.6,0.4,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,Low Value,0.01,0.0,15.5
user_000525,2025-12-03,2025-12,2025-12-01/2025-12-07,28,Google Ads,UK,iOS,25-34,Yes,Yes,No,12,7.8,1.6,9,No,6,0,Yes,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,Low Value,0.43,0.0,52.8
user_000526,2025-03-31,2025-03,2025-03-31/2025-04-06,275,Organic,DE,Android,35-44,No,No,No,15,11.9,3.0,12,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,Low Value,0.05,0.0,23.9
user_000527,2025-09-21,2025-09,2025-09-15/2025-09-21,101,Google Ads,US,Android,25-34,Yes,No,No,59,4.5,4.5,34,Yes,33,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,Low Value,0.58,0.0,40.5
user_000528,2025-04-03,2025-04,2025-03-31/2025-04-06,272,Facebook Ads,CN,iOS,45-54,Yes,No,No,12,18.4,3.7,12,No,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,Low Value,0.04,0.0,22.8
user_000529,2025-03-31,2025-03,2025-03-31/2025-04-06,275,Influencer,UK,iOS,35-44,Yes,No,No,1,3.5,0.1,0,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,High Value (Whale),0.0,0.0,23.5
